,serial_number,qc_stage,scan_num,scan_tags,analysis_tags,analysis_value
2533,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,SlotBR_y,-26.77211398894058
2534,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,SlotBR_r,1.5320000000000003
2535,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,SlotBR_alpha,-0.7853981633974483
2536,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,FlexL_line,19.760895809290833
2537,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,FlexR_line,-19.803976645508904
2538,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,FlexT_line,-20.42036292919518
2539,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,FlexB_line,19.918238520345056
2540,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,FlexX,39.564845592519134
2541,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,FlexY,40.33858329263892
2542,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,HoleTL_diameter,3.057202162678462
2543,20UPGPQ2601111,PCB_POPULATION,002,SlotBR,SlotBR_width,3.0640000000000005
2544,20UPGPQ2601055,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.710405
2545,20UPGPQ2601055,PCB_POPULATION,001,FlexL,FlexL_0_y,19.408775000000002
2546,20UPGPQ2601055,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.72425
2547,20UPGPQ2601055,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
2548,20UPGPQ2601055,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.7565225
2549,20UPGPQ2601055,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
2550,20UPGPQ2601055,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.7752425
2551,20UPGPQ2601055,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.591225
2552,20UPGPQ2601055,PCB_POPULATION,001,FlexR,FlexR_0_x,19.7907725
2553,20UPGPQ2601055,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.591225
2554,20UPGPQ2601055,PCB_POPULATION,001,FlexR,FlexR_1_x,19.801985
2555,20UPGPQ2601055,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
2556,20UPGPQ2601055,PCB_POPULATION,001,FlexR,FlexR_2_x,19.83728
2557,20UPGPQ2601055,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
2558,20UPGPQ2601055,PCB_POPULATION,001,FlexR,FlexR_3_x,19.85912
2559,20UPGPQ2601055,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
2560,20UPGPQ2601055,PCB_POPULATION,001,FlexT,FlexT_0_x,18.491225
2561,20UPGPQ2601055,PCB_POPULATION,001,FlexT,FlexT_0_y,20.429285
2562,20UPGPQ2601055,PCB_POPULATION,001,FlexT,FlexT_1_x,10.791225
2563,20UPGPQ2601055,PCB_POPULATION,001,FlexT,FlexT_1_y,20.428895
2564,20UPGPQ2601055,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.789275
2565,20UPGPQ2601055,PCB_POPULATION,001,FlexT,FlexT_2_y,20.45327
2566,20UPGPQ2601055,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.308775
2567,20UPGPQ2601055,PCB_POPULATION,001,FlexT,FlexT_3_y,20.47277
2568,20UPGPQ2601055,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.408775000000002
2569,20UPGPQ2601055,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.879302499999998
2570,20UPGPQ2601055,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
2571,20UPGPQ2601055,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.887785
2572,20UPGPQ2601055,PCB_POPULATION,001,FlexB,FlexB_2_x,10.471725
2573,20UPGPQ2601055,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.916742499999998
2574,20UPGPQ2601055,PCB_POPULATION,001,FlexB,FlexB_3_x,17.986475
2575,20UPGPQ2601055,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.927955
2576,20UPGPQ2601055,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.891166931600665
2577,20UPGPQ2601055,PCB_POPULATION,001,HoleTL,HoleTL_y,27.264641146342598
2578,20UPGPQ2601055,PCB_POPULATION,001,HoleTL,HoleTL_r,1.5299324344099565
2579,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,SlotBR_x,26.970269919963588
2580,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.722561679747653
2581,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5400000000000003
2582,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
2583,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,FlexL_line,19.739836959735737
2584,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,FlexR_line,-19.822229008345932
2585,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,FlexT_line,-20.446108813078375
2586,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,FlexB_line,19.903100965863587
2587,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,FlexX,39.562006092115546
2588,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,FlexY,40.34917315992515
2589,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.059864868819913
2590,20UPGPQ2601055,PCB_POPULATION,001,SlotBR,SlotBR_width,3.0800000000000005
2591,20UPGPQ2601062,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.7264925
2592,20UPGPQ2601062,PCB_POPULATION,001,FlexL,FlexL_0_y,19.379525
2593,20UPGPQ2601062,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.7165475
2594,20UPGPQ2601062,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
2595,20UPGPQ2601062,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.73283
2596,20UPGPQ2601062,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
2597,20UPGPQ2601062,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.7422875
2598,20UPGPQ2601062,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.591225
2599,20UPGPQ2601062,PCB_POPULATION,001,FlexR,FlexR_0_x,19.837767499999998
2600,20UPGPQ2601062,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.591225
2601,20UPGPQ2601062,PCB_POPULATION,001,FlexR,FlexR_1_x,19.83455
2602,20UPGPQ2601062,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
2603,20UPGPQ2601062,PCB_POPULATION,001,FlexR,FlexR_2_x,19.8364025
2604,20UPGPQ2601062,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
2605,20UPGPQ2601062,PCB_POPULATION,001,FlexR,FlexR_3_x,19.839425
2606,20UPGPQ2601062,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
2607,20UPGPQ2601062,PCB_POPULATION,001,FlexT,FlexT_0_x,18.491225
2608,20UPGPQ2601062,PCB_POPULATION,001,FlexT,FlexT_0_y,20.3999375
2609,20UPGPQ2601062,PCB_POPULATION,001,FlexT,FlexT_1_x,10.791225
2610,20UPGPQ2601062,PCB_POPULATION,001,FlexT,FlexT_1_y,20.3940875
2611,20UPGPQ2601062,PCB_POPULATION,001,FlexT,FlexT_2_x,-11.354775
2612,20UPGPQ2601062,PCB_POPULATION,001,FlexT,FlexT_2_y,20.381705
2613,20UPGPQ2601062,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.689025
2614,20UPGPQ2601062,PCB_POPULATION,001,FlexT,FlexT_3_y,20.3843375
2615,20UPGPQ2601062,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.408775000000002
2616,20UPGPQ2601062,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.9514525
2617,20UPGPQ2601062,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
2618,20UPGPQ2601062,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.9461875
2619,20UPGPQ2601062,PCB_POPULATION,001,FlexB,FlexB_2_x,10.491225
2620,20UPGPQ2601062,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.94414
2621,20UPGPQ2601062,PCB_POPULATION,001,FlexB,FlexB_3_x,18.015725
2622,20UPGPQ2601062,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.944432499999998
2623,20UPGPQ2601062,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.90667308250642
2624,20UPGPQ2601062,PCB_POPULATION,001,HoleTL,HoleTL_y,27.190157799977573
2625,20UPGPQ2601062,PCB_POPULATION,001,HoleTL,HoleTL_r,1.5119872312368288
2626,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,SlotBR_x,27.060162655622328
2627,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.75716854445999
2628,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,SlotBR_r,1.534
2629,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
2630,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,FlexL_line,19.72905937903868
2631,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,FlexR_line,-19.837034391074134
2632,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,FlexT_line,-20.390103846875785
2633,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,FlexB_line,19.946535720232145
2634,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,FlexX,39.56608941939658
2635,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,FlexY,40.33663898729449
2636,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.0239744624736575
2637,20UPGPQ2601062,PCB_POPULATION,001,SlotBR,SlotBR_width,3.068
2638,20UPGPQ2601050,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.68798
2639,20UPGPQ2601050,PCB_POPULATION,001,FlexL,FlexL_0_y,19.408775000000002
2640,20UPGPQ2601050,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.6960725
2641,20UPGPQ2601050,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
2642,20UPGPQ2601050,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.72854
2643,20UPGPQ2601050,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
2644,20UPGPQ2601050,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.7413125
2645,20UPGPQ2601050,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.610725000000002
2646,20UPGPQ2601050,PCB_POPULATION,001,FlexR,FlexR_0_x,19.834062499999998
2647,20UPGPQ2601050,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.591225
2648,20UPGPQ2601050,PCB_POPULATION,001,FlexR,FlexR_1_x,19.83689
2649,20UPGPQ2601050,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
2650,20UPGPQ2601050,PCB_POPULATION,001,FlexR,FlexR_2_x,19.8637025
2651,20UPGPQ2601050,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
2652,20UPGPQ2601050,PCB_POPULATION,001,FlexR,FlexR_3_x,19.8794975
2653,20UPGPQ2601050,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
2654,20UPGPQ2601050,PCB_POPULATION,001,FlexT,FlexT_0_x,18.491225
2655,20UPGPQ2601050,PCB_POPULATION,001,FlexT,FlexT_0_y,20.441765
2656,20UPGPQ2601050,PCB_POPULATION,001,FlexT,FlexT_1_x,10.791225
2657,20UPGPQ2601050,PCB_POPULATION,001,FlexT,FlexT_1_y,20.439230000000002
2658,20UPGPQ2601050,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.808775
2659,20UPGPQ2601050,PCB_POPULATION,001,FlexT,FlexT_2_y,20.455025
2660,20UPGPQ2601050,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.308775
2661,20UPGPQ2601050,PCB_POPULATION,001,FlexT,FlexT_3_y,20.46458
2662,20UPGPQ2601050,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.408775000000002
2663,20UPGPQ2601050,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.871015
2664,20UPGPQ2601050,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
2665,20UPGPQ2601050,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.874525
2666,20UPGPQ2601050,PCB_POPULATION,001,FlexB,FlexB_2_x,10.491225
2667,20UPGPQ2601050,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.8927575
2668,20UPGPQ2601050,PCB_POPULATION,001,FlexB,FlexB_3_x,17.996225
2669,20UPGPQ2601050,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.9050425
2670,20UPGPQ2601050,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.881744143424925
2671,20UPGPQ2601050,PCB_POPULATION,001,HoleTL,HoleTL_y,27.26766904524457
2672,20UPGPQ2601050,PCB_POPULATION,001,HoleTL,HoleTL_r,1.5294538973192822
2673,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,SlotBR_x,27.026931437492955
2674,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.715212271949664
2675,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5340000000000003
2676,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
2677,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,FlexL_line,19.711962607826656
2678,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,FlexR_line,-19.853496680783035
2679,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,FlexT_line,-20.450176706184507
2680,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,FlexB_line,19.885933608332717
2681,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,FlexX,39.565415818034474
2682,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,FlexY,40.336093352711856
2683,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.0589077946385643
2684,20UPGPQ2601050,PCB_POPULATION,001,SlotBR,SlotBR_width,3.0680000000000005
2685,20UPGPQ2601091,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.8048825
2686,20UPGPQ2601091,PCB_POPULATION,001,FlexL,FlexL_0_y,19.389275
2687,20UPGPQ2601091,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.8130725
2688,20UPGPQ2601091,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
2689,20UPGPQ2601091,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.8491475
2690,20UPGPQ2601091,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
2691,20UPGPQ2601091,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.8727425
2692,20UPGPQ2601091,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.591225
2693,20UPGPQ2601091,PCB_POPULATION,001,FlexR,FlexR_0_x,20.0078075
2694,20UPGPQ2601091,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.825225000000003
2695,20UPGPQ2601091,PCB_POPULATION,001,FlexR,FlexR_1_x,19.7287625
2696,20UPGPQ2601091,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.476725000000002
2697,20UPGPQ2601091,PCB_POPULATION,001,FlexR,FlexR_2_x,19.8248
2698,20UPGPQ2601091,PCB_POPULATION,001,FlexR,FlexR_2_y,10.533275000000001
2699,20UPGPQ2601091,PCB_POPULATION,001,FlexR,FlexR_3_x,19.791065
2700,20UPGPQ2601091,PCB_POPULATION,001,FlexR,FlexR_3_y,18.845275
2701,20UPGPQ2601091,PCB_POPULATION,001,FlexT,FlexT_0_x,18.344975
2702,20UPGPQ2601091,PCB_POPULATION,001,FlexT,FlexT_0_y,20.3806325
2703,20UPGPQ2601091,PCB_POPULATION,001,FlexT,FlexT_1_x,10.664475000000001
2704,20UPGPQ2601091,PCB_POPULATION,001,FlexT,FlexT_1_y,20.6466125
2705,20UPGPQ2601091,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.935525
2706,20UPGPQ2601091,PCB_POPULATION,001,FlexT,FlexT_2_y,20.3860925
2707,20UPGPQ2601091,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.347775000000002
2708,20UPGPQ2601091,PCB_POPULATION,001,FlexT,FlexT_3_y,20.40218
2709,20UPGPQ2601091,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.028525000000002
2710,20UPGPQ2601091,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.97027
2711,20UPGPQ2601091,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
2712,20UPGPQ2601091,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.96832
2713,20UPGPQ2601091,PCB_POPULATION,001,FlexB,FlexB_2_x,10.491225
2714,20UPGPQ2601091,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.994059999999998
2715,20UPGPQ2601091,PCB_POPULATION,001,FlexB,FlexB_3_x,17.996225
2716,20UPGPQ2601091,PCB_POPULATION,001,FlexB,FlexB_3_y,-20.007905
2717,20UPGPQ2601091,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.985945520242304
2718,20UPGPQ2601091,PCB_POPULATION,001,HoleTL,HoleTL_y,27.1808540172965
2719,20UPGPQ2601091,PCB_POPULATION,001,HoleTL,HoleTL_r,1.5310237202210022
2720,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,SlotBR_x,26.841755793610577
2721,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.734585648087755
2722,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,SlotBR_r,1.516
2723,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
2724,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,FlexL_line,19.833097635791813
2725,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,FlexR_line,-19.838172067684027
2726,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,FlexT_line,-20.45406075343458
2727,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,FlexB_line,19.985152340875313
2728,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,FlexX,39.67120363101333
2729,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,FlexY,40.43918904753561
2730,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.0620474404420044
2731,20UPGPQ2601091,PCB_POPULATION,001,SlotBR,SlotBR_width,3.032
2732,20UPGPQ2601064,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.7015325
2733,20UPGPQ2601064,PCB_POPULATION,001,FlexL,FlexL_0_y,19.408775000000002
2734,20UPGPQ2601064,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.7459925
2735,20UPGPQ2601064,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
2736,20UPGPQ2601064,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.81317
2737,20UPGPQ2601064,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
2738,20UPGPQ2601064,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.8483675
2739,20UPGPQ2601064,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.366975
2740,20UPGPQ2601064,PCB_POPULATION,001,FlexR,FlexR_0_x,19.99796
2741,20UPGPQ2601064,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.366975
2742,20UPGPQ2601064,PCB_POPULATION,001,FlexR,FlexR_1_x,20.047684999999998
2743,20UPGPQ2601064,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.622975
2744,20UPGPQ2601064,PCB_POPULATION,001,FlexR,FlexR_2_x,19.840595
2745,20UPGPQ2601064,PCB_POPULATION,001,FlexR,FlexR_2_y,10.513775
2746,20UPGPQ2601064,PCB_POPULATION,001,FlexR,FlexR_3_x,19.873355
2747,20UPGPQ2601064,PCB_POPULATION,001,FlexR,FlexR_3_y,18.835525
2748,20UPGPQ2601064,PCB_POPULATION,001,FlexT,FlexT_0_x,18.510725
2749,20UPGPQ2601064,PCB_POPULATION,001,FlexT,FlexT_0_y,20.4502475
2750,20UPGPQ2601064,PCB_POPULATION,001,FlexT,FlexT_1_x,10.791225
2751,20UPGPQ2601064,PCB_POPULATION,001,FlexT,FlexT_1_y,20.456585
2752,20UPGPQ2601064,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.808775
2753,20UPGPQ2601064,PCB_POPULATION,001,FlexT,FlexT_2_y,20.5305875
2754,20UPGPQ2601064,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.308775
2755,20UPGPQ2601064,PCB_POPULATION,001,FlexT,FlexT_3_y,20.5619825
2756,20UPGPQ2601064,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.408775000000002
2757,20UPGPQ2601064,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.774295
2758,20UPGPQ2601064,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
2759,20UPGPQ2601064,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.79906
2760,20UPGPQ2601064,PCB_POPULATION,001,FlexB,FlexB_2_x,10.491225
2761,20UPGPQ2601064,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.8755
2762,20UPGPQ2601064,PCB_POPULATION,001,FlexB,FlexB_3_x,17.996225
2763,20UPGPQ2601064,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.9028
2764,20UPGPQ2601064,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.873650689447597
2765,20UPGPQ2601064,PCB_POPULATION,001,HoleTL,HoleTL_y,27.383285275590122
2766,20UPGPQ2601064,PCB_POPULATION,001,HoleTL,HoleTL_r,1.5301070097042209
2767,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,SlotBR_x,26.963312045146633
2768,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.788039245482775
2769,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5400000000000003
2770,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
2771,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,FlexL_line,19.773483325010467
2772,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,FlexR_line,-19.940341213128885
2773,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,FlexT_line,-20.499995071256954
2774,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,FlexB_line,19.838296208622086
2775,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,FlexX,39.7135164115865
2776,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,FlexY,40.3380361076598
2777,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.0602140194084417
2778,20UPGPQ2601064,PCB_POPULATION,001,SlotBR,SlotBR_width,3.0800000000000005
2779,20UPGPQ2601084,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.7290275
2780,20UPGPQ2601084,PCB_POPULATION,001,FlexL,FlexL_0_y,19.399025
2781,20UPGPQ2601084,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.7411175
2782,20UPGPQ2601084,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
2783,20UPGPQ2601084,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.76598
2784,20UPGPQ2601084,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
2785,20UPGPQ2601084,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.7824575
2786,20UPGPQ2601084,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.581475
2787,20UPGPQ2601084,PCB_POPULATION,001,FlexR,FlexR_0_x,19.789894999999998
2788,20UPGPQ2601084,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.610725000000002
2789,20UPGPQ2601084,PCB_POPULATION,001,FlexR,FlexR_1_x,19.79243
2790,20UPGPQ2601084,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
2791,20UPGPQ2601084,PCB_POPULATION,001,FlexR,FlexR_2_x,19.82168
2792,20UPGPQ2601084,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
2793,20UPGPQ2601084,PCB_POPULATION,001,FlexR,FlexR_3_x,19.835915
2794,20UPGPQ2601084,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
2795,20UPGPQ2601084,PCB_POPULATION,001,FlexT,FlexT_0_x,18.491225
2796,20UPGPQ2601084,PCB_POPULATION,001,FlexT,FlexT_0_y,20.367665000000002
2797,20UPGPQ2601084,PCB_POPULATION,001,FlexT,FlexT_1_x,10.732725
2798,20UPGPQ2601084,PCB_POPULATION,001,FlexT,FlexT_1_y,20.6616275
2799,20UPGPQ2601084,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.877025000000001
2800,20UPGPQ2601084,PCB_POPULATION,001,FlexT,FlexT_2_y,20.4014975
2801,20UPGPQ2601084,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.328275
2802,20UPGPQ2601084,PCB_POPULATION,001,FlexT,FlexT_3_y,20.4130025
2803,20UPGPQ2601084,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.408775000000002
2804,20UPGPQ2601084,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.951745
2805,20UPGPQ2601084,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
2806,20UPGPQ2601084,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.95311
2807,20UPGPQ2601084,PCB_POPULATION,001,FlexB,FlexB_2_x,10.510725
2808,20UPGPQ2601084,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.9725125
2809,20UPGPQ2601084,PCB_POPULATION,001,FlexB,FlexB_3_x,17.645225
2810,20UPGPQ2601084,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.9785575
2811,20UPGPQ2601084,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.91379078180915
2812,20UPGPQ2601084,PCB_POPULATION,001,HoleTL,HoleTL_y,27.204211860403493
2813,20UPGPQ2601084,PCB_POPULATION,001,HoleTL,HoleTL_r,1.529667787078984
2814,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,SlotBR_x,26.972594706484305
2815,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.778330252926487
2816,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5120000000000005
2817,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
2818,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,FlexL_line,19.753204393328197
2819,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,FlexR_line,-19.80994339905216
2820,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,FlexT_line,-20.460938126630044
2821,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,FlexB_line,19.964131289447394
2822,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,FlexX,39.56310800475381
2823,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,FlexY,40.425056864520506
2824,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.059335574157968
2825,20UPGPQ2601084,PCB_POPULATION,001,SlotBR,SlotBR_width,3.024000000000001
2826,20UPGPQ2601096,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.7736825
2827,20UPGPQ2601096,PCB_POPULATION,001,FlexL,FlexL_0_y,19.399025
2828,20UPGPQ2601096,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.764225
2829,20UPGPQ2601096,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
